question_id,question_en,question_de,clinical_category,answer_type,confidence,duplicate_group_id,canonical_question_id,duplicate_count,row_count
23679,What are your current blood pressure readings?,Wie lauten Deine aktuellen Blutdruckwerte?,BLOOD_PRESSURE_CHECK,predefined,high,12,8802,263,1
23680,Do you regularly drink large amounts of alcohol? (more than 1.5 litres of beer or 0.75 of a litre of wine),"Trinkst Du regelmäßig größere Mengen Alkohol? (mehr als 1,5 Liter Bier oder 0,75 Liter Wein)",LIFESTYLE_ASSESSMENT,predefined,high,14,8805,97,1
23681,Do you smoke regularly?,Rauchst Du regelmäßig?,LIFESTYLE_ASSESSMENT,predefined,high,15,8806,97,1
23682,Have you been diagnosed with any of the following diseases or medical events by a Physician? Please select the appropriate ones.,Wurde bei Dir eine der folgenden Krankheiten oder medizinischen Ereignisse durch einen Arzt diagnostiziert? Bitte wähle Zutreffende aus.,MEDICAL_CONDITIONS,predefined,high,16,8807,6,1
23683,We need your height and weight to calculate your current BMI value.,"Wir benötigen Deine Körpergröße und Dein Gewicht, um Deinen aktuellen BMI-Wert zu berechnen.",BMI_MEASUREMENT,json_structured,high,13,8804,134,1
23687,Are you currently taking any of the following medications? Please select the appropriate ones.,Nimmst Du aktuell eines der folgenden Medikamente ein? Bitte wähle Zutreffende aus.,MEDICATION_HISTORY,predefined,high,4,4728,202,1
23689,"Have you been advised by a physician to avoid strenuous physical activity? For example, because of serious heart disease or heart pain (angina pectoris or unstable angina)?","Wurde Dir durch einen Mediziner empfohlen, starke körperliche Anstrengungen zu vermeiden? Zum Beispiel wegen ernsthaften Herzerkrankungen oder Herzschmerz (Angina pectoris oder Instabile Angina)?",MEDICAL_CONDITIONS,predefined,high,17,8811,97,1
23691,Please indicate the sex you were assigned at birth.,"Bitte gib das Geschlecht an, welches Dir bei Deiner Geburt zugeordnet wurde.",DEMOGRAPHIC_INFO,predefined,high,19,8815,97,1
23702,"Please confirm that you have answered all questions truthfully. We are not liable for any health consequences resulting from false information. Please also note the following: - If your erection lasts 4 hours or longer, we recommend that you see a Doctor immediately to avoid permanent damage. - Do not take several medicines for erectile dysfunction at the same time.  - Leave at least 24 hours (36 hours for Tadalafil / Cialis) between each dose.  - Do not exceed the dose prescribed by your Doctor.","Bitte bestätige, dass du alle Fragen wahrheitsgemäß beantwortest hast. Für aus falschen Angaben resultierende Gesundheitsfolgen übernehmen wir keine Haftung. Beachte außerdem folgendes: - Falls Deine Erektion 4 Stunden oder länger andauern sollte, empfehlen wir Dir umgehend einen Arzt aufzusuchen, um dauerhafte Schäden zu vermeiden. - Nimm nicht mehrere Medikamente gegen Erektionsstörung gleichzeitig ein.  - Beachte eine Pause von mindestens 24 Stunden (bei Tadalafil / Cialis von 36 Stunden) zwischen zwei Einnahmen.  - Überschreite nicht die Dir vom Arzt verschriebene Dosis.",TREATMENT_CONFIRMATION,confirmation,high,18,8812,201,1
23839,Do you regularly have difficulty getting or maintaining an erection?,Hast Du regelmäßig Schwierigkeiten eine Erektion zu bekommen oder zu halten?,SYMPTOM_ASSESSMENT,predefined,high,6,8795,95,32
23841,Have you had difficulties with erections for more than a year?,Hast Du seit mehr als einem Jahr Schwierigkeiten mit der Erektion?,SYMPTOM_DURATION,predefined,high,7,8797,97,32
23843,How often have you achieved an erection sufficient for penetration and sexual intercourse?,Wie oft hast Du eine für die Penetration und Ausübung des Geschlechtakts ausreichende Erektion erreicht?,TREATMENT_EFFECTIVENESS,predefined,high,8,8798,97,32
23844,How many times could you maintain an erection during sexual intercourse?,Wie oft kannst Du die Erektion während des Geschlechtsakts aufrechterhalten?,TREATMENT_EFFECTIVENESS,predefined,high,34,15193,97,32
23846,How satisfied are you with your sex life even without medication (e.g. Viagra)?,Wie zufrieden bist Du mit Deine Sexualleben auch ohne Unterstützung eines Medikaments (z. B. Viagra)?,TREATMENT_EFFECTIVENESS,predefined,high,9,8799,97,32
23847,"Do you sometimes have no problems with an erection? For example, when you wake up in the morning, when you masturbate or during sexual intercourse?","Hast Du manchmal keine Probleme mit der Erektion? Beispielsweise beim morgendlichen Erwachen, beim Masturbieren oder beim Geschlechtsverkehr?",SYMPTOM_ASSESSMENT,predefined,high,10,8800,6,32
23848,"You should have done a blood pressure test within the last year to answer the following questions. It is best to have your blood pressure measured regularly by Doctors, Nurses or Pharmacists.","Du solltest innerhalb des letzten Jahres einen Blutdrucktest gemacht haben, um die folgenden Fragen zu beantworten. Am besten lässt Du regelmäßig Deinen Blutdruck durch Ärzte, Krankenpflegepersonal oder Apotheker messen.",BLOOD_PRESSURE_CHECK,predefined,high,11,8801,95,32
23849,What are your current blood pressure readings?,Wie lauten Deine aktuellen Blutdruckwerte?,BLOOD_PRESSURE_CHECK,predefined,high,12,8802,263,32
23850,Do you regularly drink large amounts of alcohol? (more than 1.5 litres of beer or 0.75 of a litre of wine),"Trinkst Du regelmäßig größere Mengen Alkohol? (mehr als 1,5 Liter Bier oder 0,75 Liter Wein)",LIFESTYLE_ASSESSMENT,predefined,high,14,8805,97,32
23851,Do you smoke regularly?,Rauchst Du regelmäßig?,LIFESTYLE_ASSESSMENT,predefined,high,15,8806,97,32
23852,Have you been diagnosed with any of the following diseases or medical events by a Physician? Please select the appropriate ones.,Wurde bei Dir eine der folgenden Krankheiten oder medizinischen Ereignisse durch einen Arzt diagnostiziert? Bitte wähle Zutreffende aus.,MEDICAL_CONDITIONS,predefined,high,16,8807,6,32
23853,We need your height and weight to calculate your current BMI value.,"Wir benötigen Deine Körpergröße und Dein Gewicht, um Deinen aktuellen BMI-Wert zu berechnen.",BMI_MEASUREMENT,json_structured,high,13,8804,134,32
23857,Are you currently taking any of the following medications? Please select the appropriate ones.,Nimmst Du aktuell eines der folgenden Medikamente ein? Bitte wähle Zutreffende aus.,MEDICATION_HISTORY,predefined,high,4,4728,202,32
23859,"Have you been advised by a physician to avoid strenuous physical activity? For example, because of serious heart disease or heart pain (angina pectoris or unstable angina)?","Wurde Dir durch einen Mediziner empfohlen, starke körperliche Anstrengungen zu vermeiden? Zum Beispiel wegen ernsthaften Herzerkrankungen oder Herzschmerz (Angina pectoris oder Instabile Angina)?",MEDICAL_CONDITIONS,predefined,high,17,8811,97,32
23861,Please indicate the sex you were assigned at birth.,"Bitte gib das Geschlecht an, welches Dir bei Deiner Geburt zugeordnet wurde.",DEMOGRAPHIC_INFO,predefined,high,19,8815,97,32
23872,"Please confirm that you have answered all questions truthfully. We are not liable for any health consequences resulting from false information. Please also note the following: - If your erection lasts 4 hours or longer, we recommend that you see a Doctor immediately to avoid permanent damage. - Do not take several medicines for erectile dysfunction at the same time.  - Leave at least 24 hours (36 hours for Tadalafil / Cialis) between each dose.  - Do not exceed the dose prescribed by your Doctor.","Bitte bestätige, dass du alle Fragen wahrheitsgemäß beantwortest hast. Für aus falschen Angaben resultierende Gesundheitsfolgen übernehmen wir keine Haftung. Beachte außerdem folgendes: - Falls Deine Erektion 4 Stunden oder länger andauern sollte, empfehlen wir Dir umgehend einen Arzt aufzusuchen, um dauerhafte Schäden zu vermeiden. - Nimm nicht mehrere Medikamente gegen Erektionsstörung gleichzeitig ein.  - Beachte eine Pause von mindestens 24 Stunden (bei Tadalafil / Cialis von 36 Stunden) zwischen zwei Einnahmen.  - Überschreite nicht die Dir vom Arzt verschriebene Dosis.",TREATMENT_CONFIRMATION,confirmation,high,18,8812,201,32
34170,Do you have Diabetes?,Hast Du Diabetes?,MEDICAL_CONDITIONS,predefined,high,39,34170,200,4
35328,Do you regularly have difficulty getting or maintaining an erection?,Hast Du regelmäßig Schwierigkeiten eine Erektion zu bekommen oder zu halten?,SYMPTOM_ASSESSMENT,predefined,high,6,8795,95,166
35330,Have you had difficulties with erections for more than a year?,Hast Du seit mehr als einem Jahr Schwierigkeiten mit der Erektion?,SYMPTOM_DURATION,predefined,high,7,8797,97,166
35331,How often have you achieved an erection sufficient for penetration and sexual intercourse?,Wie oft hast Du eine für die Penetration und Ausübung des Geschlechtakts ausreichende Erektion erreicht?,TREATMENT_EFFECTIVENESS,predefined,high,8,8798,97,166
35332,How satisfied are you with your sex life even without medication (e.g. Viagra)?,Wie zufrieden bist Du mit Deine Sexualleben auch ohne Unterstützung eines Medikaments (z. B. Viagra)?,TREATMENT_EFFECTIVENESS,predefined,high,9,8799,97,166
35333,"Are your erections sometimes fine? E.g. when waking in the morning, during masturbation or in some erotic situations.","Hast Du manchmal keine Probleme mit der Erektion? Beispielsweise beim morgendlichen Erwachen, beim Masturbieren oder beim Geschlechtsverkehr?",SYMPTOM_ASSESSMENT,predefined,high,35,17398,29,166
35334,"You should have done a blood pressure test within the last year to answer the following questions. It is best to have your blood pressure measured regularly by Doctors, Nurses or Pharmacists.","Du solltest innerhalb des letzten Jahres einen Blutdrucktest gemacht haben um die folgenden Fragen zu beantworten. Am besten lässt Du regelmäßig Deinen Blutdruck durch Ärzte, Krankenpflegepersonal oder Apotheker messen.",BLOOD_PRESSURE_CHECK,predefined,high,11,8801,95,166
35335,What are your current blood pressure readings?,Wie lauten Deine aktuellen Blutdruckwerte?,BLOOD_PRESSURE_CHECK,predefined,high,12,8802,263,166
35337,We need your height and weight to calculate your current BMI value.,"Wir benötigen Deine Körpergröße und Dein Gewicht, um Deinen aktuellen BMI-Wert zu berechnen.",BMI_MEASUREMENT,json_structured,high,13,8804,134,166
35338,Do you regularly drink large amounts of alcohol? (more than 1.5 litres of beer or 0.75 of a litre of wine),"Trinkst Du regelmäßig größere Mengen Alkohol? (mehr als 1,5 Liter Bier oder 0,75 Liter Wein)",LIFESTYLE_ASSESSMENT,predefined,high,14,8805,97,166
35339,Do you smoke regularly?,Rauchst Du regelmäßig?,LIFESTYLE_ASSESSMENT,predefined,high,15,8806,97,166
35340,Have you been diagnosed with any of the following diseases or medical events by a Physician? Please select applicable.,Wurde bei Dir eine der folgenden Krankheiten oder medizinischen Ereignisse durch einen Arzt diagnostiziert? Bitte wähle Zutreffende aus.,MEDICAL_CONDITIONS,predefined,high,40,35340,90,166
35342,Are you currently taking any of the following medications? Please select the appropriate ones.,Nimmst Du aktuell eines der folgenden Medikamente ein? Bitte wähle Zutreffende aus.,MEDICATION_HISTORY,predefined,high,4,4728,202,166
35344,"Have you been advised by a physician to avoid strenuous physical activity? For example, because of serious heart disease or heart pain (angina pectoris or unstable angina)?","Wurde Dir durch einen Mediziner empfohlen, starke körperliche Anstrengungen zu vermeiden? Zum Beispiel wegen ernsthaften Herzerkrankungen oder Herzschmerz (Angina pectoris oder Instabile Angina)?",MEDICAL_CONDITIONS,predefined,high,17,8811,97,166
35345,"Please confirm that you have answered all questions truthfully. We are not liable for any health consequences resulting from false information. Please also note the following: - If your erection lasts 4 hours or longer, we recommend that you see a Doctor immediately to avoid permanent damage. - Do not take several medicines for erectile dysfunction at the same time.  - Leave at least 24 hours (36 hours for Tadalafil / Cialis) between each dose.  - Do not exceed the dose prescribed by your Doctor.","Bitte bestätige, dass du alle Fragen wahrheitsgemäß beantwortest hast. Für aus falschen Angaben resultierende Gesundheitsfolgen übernehmen wir keine Haftung. Beachte außerdem folgendes: - Falls Deine Erektion 4 Stunden oder länger andauern sollte, empfehlen wir Dir umgehend einen Arzt aufzusuchen, um dauerhafte Schäden zu vermeiden. - Nimm nicht mehrere Medikamente gegen Erektionsstörung gleichzeitig ein.  - Beachte eine Pause von mindestens 24 Stunden (bei Tadalafil / Cialis von 36 Stunden) zwischen zwei Einnahmen.  - Überschreite nicht die Dir vom Arzt verschriebene Dosis.",TREATMENT_CONFIRMATION,confirmation,high,18,8812,201,166
35348,Please indicate the sex you were assigned at birth.,"Bitte gib das Geschlecht an, welches Dir bei Deiner Geburt zugeordnet wurde.",DEMOGRAPHIC_INFO,predefined,high,19,8815,97,166
35349,How many times could you maintain an erection during sexual intercourse?,Wie oft kannst Du die Erektion während des Geschlechtsakts aufrechterhalten?,TREATMENT_EFFECTIVENESS,predefined,high,34,15193,97,166
35357,Do you have diabetes?,Hast Du Diabetes?,MEDICAL_CONDITIONS,predefined,high,41,35357,2,166
37149,"In order for our Doctors to evaluate whether you are suitable for Wegovy, we need your height and weight to calculate your current BMI value. The Wegovy treatment is suitable from a BMI of min. 27.","Damit unsere Ärzte evaluieren können, ob Du für Wegovy geeignet bist, benötigen wir Deine Körpergröße und Gewicht, um Deinen aktuellen BMI-Wert zu berechnen. * Die Wegovy Behandlung ist ab einem BMI von min. 27 geeignet.",BMI_MEASUREMENT,json_structured,high,42,37149,1,36
37150,"Do you suffer from any of the following conditions? Please answer honestly, as this information is important for the medical check.","Leidest Du unter einer der folgenden Erkrankungen? Bitte antworte ehrlich, da diese Angaben für den ärztlichen Check wichtig sind.",MEDICAL_CONDITIONS,predefined,high,43,37150,26,36
37151,How would you describe your sense of hunger?,Wie würdest Du Dein Hungergefühl beschreiben?,LIFESTYLE_ASSESSMENT,predefined,high,44,37151,6,36
37152,"The active ingredient semaglutide has been shown in studies to be effective and generally well tolerated. However, as with any other medication, undesirable side effects can occur when taking the preparation. If you have experienced any of the following side effects in the past, we would like to ask you to report them accordingly (even if they were the reason for discontinuing treatment).","Der Wirkstoff Semaglutid zeigt sich in Studien als wirksam und in der Regel gut verträglich. Wie bei jedem anderen Medikament auch, können allerdings unter der Einnahme des Präparates unerwünschte Nebenwirkungen auftreten. Sollte bei Dir in der Vergangenheit eine der folgenden Nebenwirkungen aufgetreten sein, möchten wir Dich bitten, diese entsprechend anzugeben (auch wenn diese der Grund des Behandlungsabbruchs war).",SIDE_EFFECT_REPORT,predefined,high,45,37152,1,4
