question_id,answer_id,answer_de,answer_en,row_count
140050,219581,Sport,Exercise,2
140050,219583,Ernährungsberatung,Nutritional counselling,1
140050,219585,App zur Gewichtsabnahme,App for weight loss,1
140057,219598,keine Nebenwirkungen,No side effects,2
140059,219607,Keine Nebenwirkungen,No side effects,2
140062,219612,Ich verstehe und bestätige,I understand and confirm,2
140115,219616,Keine der genannten,None of the above,2
140133,219621,Nein,"No""",2
140161,219623,Normal - Zwischen 90/60 - 140/90,Normal - Zwischen 90/60 - 140/90,70
140163,219625,"Ja,   ich habe damit mehr als 4% Körpergewicht in 3 Monaten verloren","Yes,              I lost more than 4% body weight in 3 months with it",43
140163,219626,"Ja,   ich habe damit weniger als 4% Körpergewicht in 3 Monaten verloren","Yes,        I lost less than 4% body weight in 3 months with it",26
140163,219627,Nein,No,1
140164,219632,Nichts davon,None of the above,69
140166,219634,Nein,No,70
140174,219650,10 mg Tirzepatid,10 mg Tirzepatide,12
140174,219651,15 mg Tirzepatid,15 mg Tirzepatide,9
140174,219652,5 mg Tirzepatid,5 mg Tirzepatide,19
140174,219653,"2,5 mg Tirzepatid",2.5 mg Tirzepatide,9
140174,219654,"7,5 mg Tirzepatid",7.5 mg Tirzepatide,9
140174,219655,"12,5 mg Tirzepatid",12.5 mg Tirzepatide,12
140175,219656,Ja!,Yes!,23
140175,219657,"Nein, ich möchte auf meiner aktuellen Dosis bleiben","No,       I would like to stay on my current dose",47
140184,219658,Ich wende das Medikament lückenlos an.,"I use the medication without interruption."",      “I have a break of less than 4 weeks.”,      ""I have a break of more than 4 weeks.",61
140184,219659,Ich habe eine Einnahmepause von unter 4 Wochen.,,6
140184,219660,Ich habe eine Einnahmepause von über 4 Wochen.,,3
140185,219661,Ich fühle mich aktiver/fitter,I feel more active/fitter,46
140185,219662,Ich fühle mich wohler in meinem Körper,I feel more comfortable in my body,59
140185,219663,Ich fühle mich selbstbewusster,I feel more confident,36
140185,219664,"Ich fühle mich motivierter,   gesund zu leben",I feel more motivated to live healthy,45
140185,219665,Ich spüre keine Veränderung,I don't feel any change,8
140186,219666,Ich verstehe und bestätige,I understand and confirm,3
140189,219667,Diät - (eigene Diät oder ein Programm),Diet - (your own diet or a programme),36
140189,219668,Sport,Exercise,58
140189,219670,Ernährungsberatung,Nutritional counselling,2
140189,219672,App zur Gewichtsabnahme,App for weight loss,15
140189,219674,Andere,Other,4
140196,219685,keine Nebenwirkungen,No side effects,70
140198,219686,Gelegentliche Übelkeit oder Erbrechen (z. B. nur kurzzeitig nach Injektion),Occasional nausea or vomiting (e.g. only for a short time after injection),2
140198,219687,Durchfall oder Verstopfung,Diarrhoea or constipation,2
140198,219690,Schwindel,Dizziness,1
140198,219694,Keine Nebenwirkungen,No side effects,66
140199,219695,Ich vestehe und bestätige.,I understand and confirm.,4
140201,219699,Ich verstehe und bestätige,I understand and confirm,70
140254,219703,Keine der genannten,None of the above,70
140271,219706,Ich verstehe und bestätige,I understand and confirm,10
140272,219708,Nein,"No""",70
140439,219797,Normal - Zwischen 90/60 - 140/90,Normal - Zwischen 90/60 - 140/90,4
140441,219799,"Ja,   ich habe damit mehr als 4% Körpergewicht in 3 Monaten verloren","Yes,              I lost more than 4% body weight in 3 months with it",2
140441,219800,"Ja,   ich habe damit weniger als 4% Körpergewicht in 3 Monaten verloren","Yes,        I lost less than 4% body weight in 3 months with it",2
140442,219806,Nichts davon,None of the above,4
140444,219808,Nein,No,4
140452,219825,15 mg Tirzepatid,15 mg Tirzepatide,1
140452,219827,"2,5 mg Tirzepatid",2.5 mg Tirzepatide,2
140452,219828,"7,5 mg Tirzepatid",7.5 mg Tirzepatide,1
140453,219830,Ja!,Yes!,2
140453,219831,"Nein, ich möchte auf meiner aktuellen Dosis bleiben","No,       I would like to stay on my current dose",2
140462,219832,Ich wende das Medikament lückenlos an.,"I use the medication without interruption."",      “I have a break of less than 4 weeks.”,      ""I have a break of more than 4 weeks.",2
140462,219833,Ich habe eine Einnahmepause von unter 4 Wochen.,,1
140462,219834,Ich habe eine Einnahmepause von über 4 Wochen.,,1
140463,219835,Ich fühle mich aktiver/fitter,I feel more active/fitter,4
140463,219836,Ich fühle mich wohler in meinem Körper,I feel more comfortable in my body,3
140463,219837,Ich fühle mich selbstbewusster,I feel more confident,4
140463,219838,"Ich fühle mich motivierter,   gesund zu leben",I feel more motivated to live healthy,2
140464,219840,Ich verstehe und bestätige,I understand and confirm,1
140467,219841,Diät - (eigene Diät oder ein Programm),Diet - (your own diet or a programme),4
140467,219842,Sport,Exercise,3
140467,219846,App zur Gewichtsabnahme,App for weight loss,1
140474,219859,keine Nebenwirkungen,No side effects,4
140476,219860,Gelegentliche Übelkeit oder Erbrechen (z. B. nur kurzzeitig nach Injektion),Occasional nausea or vomiting (e.g. only for a short time after injection),1
140476,219868,Keine Nebenwirkungen,No side effects,3
140477,219869,Ich vestehe und bestätige.,I understand and confirm.,1
140479,219873,Ich verstehe und bestätige,I understand and confirm,4
140532,219877,Keine der genannten,None of the above,4
140549,219880,Ich verstehe und bestätige,I understand and confirm,1
140550,219882,Nein,"No""",4
140578,219884,Normal - Zwischen 90/60 - 140/90,Normal - Zwischen 90/60 - 140/90,11
140580,219886,"Ja,   ich habe damit mehr als 4% Körpergewicht in 3 Monaten verloren","Yes,              I lost more than 4% body weight in 3 months with it",4
140580,219887,"Ja,   ich habe damit weniger als 4% Körpergewicht in 3 Monaten verloren","Yes,        I lost less than 4% body weight in 3 months with it",5
140580,219888,Nein,No,2
140581,219893,Nichts davon,None of the above,9
140583,219895,Nein,No,11
140591,219911,10 mg Tirzepatid,10 mg Tirzepatide,1
140591,219912,15 mg Tirzepatid,15 mg Tirzepatide,2
140591,219913,5 mg Tirzepatid,5 mg Tirzepatide,4
140591,219914,"2,5 mg Tirzepatid",2.5 mg Tirzepatide,2
140591,219915,"7,5 mg Tirzepatid",7.5 mg Tirzepatide,2
140592,219917,Ja!,Yes!,2
140592,219918,"Nein, ich möchte auf meiner aktuellen Dosis bleiben","No,       I would like to stay on my current dose",9
140601,219919,Ich wende das Medikament lückenlos an.,"I use the medication without interruption."",      “I have a break of less than 4 weeks.”,      ""I have a break of more than 4 weeks.",9
140601,219920,Ich habe eine Einnahmepause von unter 4 Wochen.,,1
140601,219921,Ich habe eine Einnahmepause von über 4 Wochen.,,1
140602,219922,Ich fühle mich aktiver/fitter,I feel more active/fitter,9
140602,219923,Ich fühle mich wohler in meinem Körper,I feel more comfortable in my body,9
140602,219924,Ich fühle mich selbstbewusster,I feel more confident,7
140602,219925,"Ich fühle mich motivierter,   gesund zu leben",I feel more motivated to live healthy,8
140603,219927,Ich verstehe und bestätige,I understand and confirm,1
140606,219928,Diät - (eigene Diät oder ein Programm),Diet - (your own diet or a programme),8
140606,219929,Sport,Exercise,8
140606,219931,Ernährungsberatung,Nutritional counselling,1
140606,219933,App zur Gewichtsabnahme,App for weight loss,3
140606,219935,Andere,Other,2
140613,219946,keine Nebenwirkungen,No side effects,11
140615,219955,Keine Nebenwirkungen,No side effects,11
140618,219960,Ich verstehe und bestätige,I understand and confirm,11
140671,219964,Keine der genannten,None of the above,11
140688,219967,Ich verstehe und bestätige,I understand and confirm,1
140689,219969,Nein,"No""",11
146507,227332,Seit der Kindheit oder Jugend,Since childhood or adolescence,1
146509,227335,Nein,No,1
146513,227341,Diät - eigene Diät oder ein Programm,Diet - own diet or a program,1
146513,227342,Sport,Exercise,1
146513,227346,Abnehm-App,Weight loss app,1
146515,227353,Selten,Rarely,1
146516,227356,Normal - Zwischen 90/60 - 140/90,Normal - Between 90/60 - 140/90,1
146517,227364,Keine der genannten,None of the above,1
146520,227372,Keine der genannten,None of the above,1
146522,227378,Keine der genannten,None of the above,1
146525,227380,Nein,No,1
146527,227386,Keine der genannten,None of the above,1
146533,227389,Ich verstehe und bestätige.,I understand and confirm.,1
147551,228488,Mehr als 5 Jahre,More than 5 years,2
147553,228490,"Ja, ich habe damit mehr als 4% Körpergewicht in 3 Monaten verloren","Yes,    I lost more than 4% body weight in 3 months with it",1
147553,228492,Nein,No,1
147554,228497,"Ich hatte keine schweren Nebenwirkungen, aufgrund derer ich die Behandlung abgebrochen habe.",I did not have severe side effects due to which I discontinued treatment.,1
147557,228498,Diät - eigene Diät oder ein Programm,Diet - own diet or a program,2
147557,228499,Sport,Exercise,1
147557,228501,Medikamente,medication,1
147559,228510,Selten,Rarely,2
147560,228513,Normal - Zwischen 90/60 - 140/90,Normal - Between 90/60 - 140/90,2
147561,228521,Keine der genannten,None of the above,2
147564,228529,Keine der genannten,None of the above,2
147566,228535,Keine der genannten,None of the above,2
147569,228537,Nein,No,2
147571,228543,Keine der genannten,None of the above,2
147577,228546,Ich verstehe und bestätige.,I understand and confirm.,2
147583,303405,Keine der genannten Nebenwirkungen,None of the listed side effects,1
147585,228561,Normal - Zwischen 90/60 - 140/90,Normal 90/60 - 140/90,1
147586,228565,"Ja, ich habe damit weniger als 4% Körpergewicht in 3 Monaten verloren","Yes,       I lost less than 4% body weight in 3 months with it",1
147588,228568,Mehr als 5 Jahre,More than 5 years,1
147589,228571,Nein,No,1
147592,228573,Diät - eigene Diät oder ein Programm,Diet - own diet or a program,1
147592,228574,Sport,Exercise,1
147634,228587,Keine der genannten,None of the above,1
147636,228591,Keine der genannten,None of the above,1
147638,303415,Keine der genannten,None of the above,1
147640,228607,Keine der genannten,None of the above,1
147643,228613,Später hochladen,Upload photo later,1
147649,228616,Ich verstehe und bestätige.,I understand and confirm.,1
147810,228800,Seit der Kindheit oder Jugend,Since childhood or adolescence,1
147812,228802,"Ja, ich habe damit weniger als 4% Körpergewicht in 3 Monaten verloren","Yes,    I lost less than 4% body weight in 3 months with it",1
147813,228808,"Ich hatte keine schweren Nebenwirkungen, aufgrund derer ich die Behandlung abgebrochen habe.",I did not have severe side effects due to which I discontinued treatment.,1
147816,228810,Sport,Exercise,1
147818,228820,Einmal pro Woche,Once a week,1
147819,228824,Normal - Zwischen 90/60 - 140/90,Normal - Between 90/60 - 140/90,1
147820,228832,Keine der genannten,None of the above,1
147823,228840,Keine der genannten,None of the above,1
147825,228846,Keine der genannten,None of the above,1
147828,228848,Nein,No,1
147830,228854,Keine der genannten,None of the above,1
147834,228855,Ich verstehe und bestätige.,I understand and confirm.,1
147843,228868,Seit der Kindheit oder Jugend,Since childhood or adolescence,1
147845,228869,"Ja, ich habe damit mehr als 4% Körpergewicht in 3 Monaten verloren","Yes,    I lost more than 4% body weight in 3 months with it",1
147846,228876,"Ich hatte keine schweren Nebenwirkungen, aufgrund derer ich die Behandlung abgebrochen habe.",I did not have severe side effects due to which I discontinued treatment.,1
147849,228877,Diät - eigene Diät oder ein Programm,Diet - own diet or a program,1
147849,228878,Sport,Exercise,1
147849,228879,Ernährungsberatung,Nutritional counselling,1
147849,228880,Medikamente,medication,1
147849,228881,Hypnose,Hypnosis,1
147849,228882,Abnehm-App,Weight loss app,1
147851,228887,Mehrmals pro Woche,Several times a week,1
147852,228892,Normal - Zwischen 90/60 - 140/90,Normal - Between 90/60 - 140/90,1
147853,228900,Keine der genannten,None of the above,1
147856,228908,Keine der genannten,None of the above,1
147858,228914,Keine der genannten,None of the above,1
147861,228916,Nein,No,1
147863,228922,Keine der genannten,None of the above,1
147867,228923,Ich verstehe und bestätige.,I understand and confirm.,1
148911,230799,Keine der genannten,None of the Above,2
148912,230801,1-5 Jahre,1-5 years,3
148912,230802,Mehr als 5 Jahre,More than 5 years,2
148914,230804,"Ja, ich habe damit mehr als 4% Körpergewicht in 3 Monaten verloren","Yes,    I lost more than 4% body weight in 3 months with it",1
148914,230805,"Ja, ich habe damit weniger als 4% Körpergewicht in 3 Monaten verloren","Yes,    I lost less than 4% body weight in 3 months with it",1
148914,230806,Nein,No,3
148915,230811,"Ich hatte keine schweren Nebenwirkungen, aufgrund derer ich die Behandlung abgebrochen habe.",I did not have severe side effects due to which I discontinued treatment.,2
148918,230812,Diät - eigene Diät oder ein Programm,Diet - own diet or a program,3
148918,230813,Sport,Exercise,3
148918,230814,Ernährungsberatung,Nutritional counselling,3
148918,230817,Abnehm-App,Weight loss app,2
148920,230822,Mehrmals pro Woche,Several times a week,1
148920,230823,Einmal pro Woche,Once a week,1
148920,230824,Selten,Rarely,2
148921,230827,Normal - Zwischen 90/60 - 140/90,Normal - Between 90/60 - 140/90,5
148922,230835,Keine der genannten,None of the above,5
148925,230843,Keine der genannten,None of the above,4
148925,304004,Keine der genannten,None of the above,1
148927,230849,Keine der genannten,None of the above,5
148930,230850,Ja,Yes,1
148930,230851,Nein,No,4
148932,230857,Keine der genannten,None of the above,5
148938,230860,Ich verstehe und bestätige.,I understand and confirm.,5
159443,257129,10 mg Tirzepatid,10 mg Tirzepatide,1
159444,257099,Ich verstehe und bestätige,I understand and confirm,1
159447,242492,Normal: 90/60 bis 140/90,Normal: 90/60 to 140/90,1
159449,242495,Nein,No,1
159453,242501,Nein,No,1
159457,242518,Nein,No,1
159475,242525,Keines der genannten,None of the above,1
159478,243867,Ich habe eine Einnahmepause von über 5 Wochen gehabt.,I have had a break in use of more than 5 weeks.,1
159479,242530,Mehr Bewegung oder Sport,More exercise or sport,1
159479,242533,App zur Gewichtsabnahme,App for weight loss,1
159484,242541,Ich fühle mich aktiver / fitter.,I feel more active / fitter.,1
159484,242542,Ich fühle mich wohler in meinem Körper.,I feel more comfortable in my body.,1
159486,242555,Keine Nebenwirkungen,No side effects,1
159488,242563,Keine Nebenwirkungen,No side effects,1
159492,242565,Ich vestehe und bestätige,I understand and confirm,1
159519,256818,Ich möchte eine niedrigere Dosis – z. B. wegen Nebenwirkungen.,I would like a lower dose – e.g. due to side effects.,4
159519,256819,Ich möchte bei meiner aktuellen Dosis bleiben und vorerst nicht erhöhen.,I would like to stay at my current dose and not increase it for the time being.,2
159520,257080,Ich verstehe und bestätige,I understand and confirm,2
159522,242617,Normal: 90/60 bis 140/90,Normal: 90/60 to 140/90,6
159524,242620,Nein,No,6
159527,242626,Nein,No,6
159529,242643,Nein,No,6
159532,242650,Keines der genannten,None of the above,6
159534,243844,Ich habe das Medikament lückenlos angewendet.,I have used the medication continuously.,5
159534,243845,Ich habe eine Einnahmepause von weniger als 3 Wochen gehabt.,I have had a break in use of less than 3 weeks.,1
159535,242654,Diät – eigene Diät oder ein spezielles Programm,Diet - own diet or a special programme,1
159535,242655,Mehr Bewegung oder Sport,More exercise or sport,6
159540,242666,Ich fühle mich aktiver / fitter.,I feel more active / fitter.,5
159540,242667,Ich fühle mich wohler in meinem Körper.,I feel more comfortable in my body.,4
159540,242668,Ich fühle mich selbstbewusster.,I feel more self-confident.,4
159540,242669,"Ich fühle mich motivierter, gesund zu leben.",I feel more motivated to live healthily.,6
159541,242680,Keine Nebenwirkungen,No side effects,6
159543,242681,Gelegentliche Übelkeit oder Erbrechen (z. B. kurz nach der Injektion),Occasional nausea or vomiting (e.g. shortly after the injection),1
159543,242682,"Magen-Darm-Beschwerden (z. B. Bauchschmerzen, Völlegefühl, Blähungen, Durchfall, Verstopfung oder bekannte Magenschleimhautentzündung)","Gastrointestinal complaints (e.g. abdominal pain,  bloating,  flatulence,  diarrhoea,  constipation or known gastritis)",1
159543,242688,Keine Nebenwirkungen,No side effects,4
159544,242689,Ich vestehe und bestätige,I understand and confirm,2
159545,242690,Ich vestehe und bestätige,I understand and confirm,6
159547,243023,Unzufrieden – Ich habe die höhere Dosis nicht gut vertragen.,Dissatisfied - I did not tolerate the higher dose well.,1
159547,243024,"Zufrieden – Ich habe zwar mehr als 4 % meines Ausgangsgewichts verloren, fühle mich mit der niedrigeren Dosis aber wohler.","Satisfied - I have lost more than 4% of my initial weight,              but I feel more comfortable with the lower dose.",3
159548,243032,Zufrieden – Ich habe mehr als 4 % meines Ausgangsgewichts verloren.,Satisfied - I have lost more than 4% of my initial weight.,2
159821,257102,0.5 mg Semaglutid,0.5 mg Semaglutide,2
159826,257083,Ich möchte eine niedrigere Dosis – z. B. wegen Nebenwirkungen.,I would like a lower dose – e.g. due to side effects.,4
159826,257084,Ich möchte bei meiner aktuellen Dosis bleiben und vorerst nicht erhöhen.,I would like to stay at my current dose and not increase it for the time being.,4
159827,257085,Ich verstehe und bestätige,I understand and confirm,1
159829,243037,Normal: 90/60 bis 140/90,Normal: 90/60 to 140/90,8
159831,243040,Nein,No,8
159834,243046,Nein,No,8
159836,243063,Nein,No,8
159839,243070,Keines der genannten,None of the above,8
159841,243860,Ich habe das Medikament lückenlos angewendet.,I have used the medication continuously.,5
159841,243862,Ich habe eine Einnahmepause von zwischen 3 bis 5 Wochen gehabt.,I have had a break in use of between 3 and 5 weeks.,3
159842,243074,Diät – eigene Diät oder ein spezielles Programm,Diet - own diet or a special programme,4
159842,243075,Mehr Bewegung oder Sport,More exercise or sport,8
159842,243076,Ernährungsberatung,Nutritional advice,1
159842,243078,App zur Gewichtsabnahme,App for weight loss,1
159843,243082,Ich verstehe und bestätige,I understand and confirm,3
159847,243086,Ich fühle mich aktiver / fitter.,I feel more active / fitter.,7
159847,243087,Ich fühle mich wohler in meinem Körper.,I feel more comfortable in my body.,7
159847,243088,Ich fühle mich selbstbewusster.,I feel more self-confident.,5
159847,243089,"Ich fühle mich motivierter, gesund zu leben.",I feel more motivated to live healthily.,6
159848,243100,Keine Nebenwirkungen,No side effects,8
159850,243107,"Hautreaktionen an der Injektionsstelle (z. B. Rötung, Schwellung, Juckreiz)","Skin reactions at the injection site (e.g. redness,  swelling,  itching)",1
159850,243108,Keine Nebenwirkungen,No side effects,7
159851,243109,Ich vestehe und bestätige,I understand and confirm,1
159852,243110,Ich vestehe und bestätige,I understand and confirm,8
159854,243112,"Zufrieden – Ich habe zwar mehr als 4 % meines Ausgangsgewichts verloren, fühle mich mit der niedrigeren Dosis aber wohler.","Satisfied - I have lost more than 4% of my initial weight,          but I feel more comfortable with the lower dose.",4
159855,243113,Unzufrieden – Ich habe leichte Nebenwirkungen und mache mir Sorgen wegen einer möglichen Dosis-Erhöhung.,Unsatisfied - I have slight side effects and am worried about a possible increase in dose.,1
159855,243115,Zufrieden – Ich habe mehr als 4 % meines Ausgangsgewichts verloren.,Satisfied - I have lost more than 4% of my initial weight.,3
159856,257117,2.5 mg Tirzepatid,2.5 mg Tirzepatide,1
159856,257119,7.5 mg Tirzepatid,7.5 mg Tirzepatide,1
159856,257120,10 mg Tirzepatid,10 mg Tirzepatide,2
160460,243869,Ich verstehe und bestätige,I understand and confirm,1
161696,245337,Normal - Zwischen 90/60 - 140/90,Normal - Zwischen 90/60 - 140/90,12
161698,245339,"Ja,   ich habe damit mehr als 4% Körpergewicht in 3 Monaten verloren","Yes,             I lost more than 4% body weight in 3 months with it",6
161698,245340,"Ja,   ich habe damit weniger als 4% Körpergewicht in 3 Monaten verloren","Yes,       I lost less than 4% body weight in 3 months with it",4
161698,245341,Nein,No,2
161699,245346,Nichts davon,None of the above,11
161702,245348,Nein,No,12
161710,245364,0.25 mg Semaglutid,0.25 mg Semaglutide,3
161710,245366,1 mg Semaglutid,1 mg Semaglutide,6
161710,245368,2.4 mg Semaglutid,2.4 mg Semaglutid,3
161711,245369,Ja!,Yes!,4
161711,245370,"Nein, ich möchte auf meiner aktuellen Dosis bleiben","No,     I would like to stay on my current dose",8
161720,245371,Ich wende das Medikament lückenlos an.,I use the medication without any gaps.,8
161720,245372,Ich habe eine Einnahmepause von unter 2 Wochen.,I have a break in taking the medication of less than 2 weeks.,4
161721,245374,Ich fühle mich aktiver/fitter,I feel more active/fitter,7
161721,245375,Ich fühle mich wohler in meinem Körper,I feel more comfortable in my body,8
161721,245376,Ich fühle mich selbstbewusster,I feel more confident,7
161721,245377,"Ich fühle mich motivierter,   gesund zu leben",I feel more motivated to live healthy,8
161722,245379,Ich verstehe und bestätige,I understand and confirm,2
161725,245380,Diät - (eigene Diät oder ein Programm),Diet - (your own diet or a programme),9
161725,245381,Sport,Exercise,9
161725,245383,Ernährungsberatung,Nutritional counselling,2
161725,245385,App zur Gewichtsabnahme,App for weight loss,2
161725,245387,Andere,Other,1
161732,245393,keine Nebenwirkungen,No side effects,12
161734,245407,Keine Nebenwirkungen,No side effects,12
161737,245412,Ich verstehe und bestätige,I understand and confirm,12
161807,245419,Ich verstehe und bestätige,I understand and confirm,4
161808,245421,Nein,"No""",12
161810,245423,Nein,"No""",12
172415,256751,Selten,Rarely,1
172415,256752,Gar nicht,Not at all,1
172416,256754,Normal - Zwischen 90/60 - 140/90,Normal 90/60 - 140/90,2
172417,256756,Nein,No,2
172419,256760,1-5 Jahre,1-5 years,1
172419,256761,Mehr als 5 Jahre,More than 5 years,1
172420,256764,Nein,No,2
172423,256767,Sport,Exercise,2
172433,256774,Ich verstehe und bestätige.,I understand and confirm.,1
172465,256780,Keine der genannten,None of the above,2
172467,256784,Keine der genannten,None of the above,2
172469,256797,Keiner der genannten,None of the above,2
172471,256800,Keine der genannten,None of the above,2
172474,256805,Foto sofort hochladen,Upload photo immediately,1
172474,256806,Später hochladen,Upload photo later,1
172480,256809,Ich verstehe und bestätige.,I understand and confirm.,1
172494,256810,Prädiabetes,Prediabetes,1
172776,257074,Ich verstehe und bestätige,I understand and confirm,1
172989,257531,1.7 mg Semaglutid,1.7 mg Semaglutide,3
172989,257532,2.4 mg Semaglutid,2.4 mg Semaglutide,1
172990,257533,Ich verstehe und bestätige,I understand and confirm,1
173027,257534,2.5 mg Tirzepatid,2.5 mg Tirzepatide,1
173027,257536,7.5 mg Tirzepatid,7.5 mg Tirzepatide,2
173027,257539,15 mg Tirzepatid,15 mg Tirzepatide,1
173028,257540,Ich verstehe und bestätige,I understand and confirm,2
173397,257963,Mehr als 5 Jahre,More than 5 years,1
173399,257967,Nein,No,1
173403,257973,Diät - eigene Diät oder ein Programm,Diet - own diet or a program,1
173403,257974,Sport,Exercise,1
173403,257975,Ernährungsberatung,Nutritional counselling,1
173403,257978,Abnehm-App,Weight loss app,1
173405,257985,Selten,Rarely,1
173406,257988,Normal - Zwischen 90/60 - 140/90,Normal - Between 90/60 - 140/90,1
173407,257996,Keine der genannten,None of the above,1
173410,258004,Keine der genannten,None of the above,1
173412,258010,Keine der genannten,None of the above,1
173415,258012,Nein,No,1
173417,258018,Keine der genannten,None of the above,1
173423,258021,Ich verstehe und bestätige.,I understand and confirm.,1
173686,258334,Normal - Zwischen 90/60 - 140/90,Normal - Zwischen 90/60 - 140/90,19
173688,258336,"Ja,   ich habe damit mehr als 4% Körpergewicht in 3 Monaten verloren","Yes,              I lost more than 4% body weight in 3 months with it",10
173688,258337,"Ja,   ich habe damit weniger als 4% Körpergewicht in 3 Monaten verloren","Yes,        I lost less than 4% body weight in 3 months with it",9
173689,258343,Nichts davon,None of the above,19
173691,258345,Nein,No,19
173699,258361,10 mg Tirzepatid,10 mg Tirzepatide,2
173699,258362,15 mg Tirzepatid,15 mg Tirzepatide,1
173699,258363,5 mg Tirzepatid,5 mg Tirzepatide,7
173699,258364,"2,5 mg Tirzepatid",2.5 mg Tirzepatide,3
173699,258365,"7,5 mg Tirzepatid",7.5 mg Tirzepatide,4
173699,258366,"12,5 mg Tirzepatid",12.5 mg Tirzepatide,2
173700,258367,Ja!,Yes!,9
173700,258368,"Nein, ich möchte auf meiner aktuellen Dosis bleiben","No,       I would like to stay on my current dose",10
173709,258369,Ich wende das Medikament lückenlos an.,"I use the medication without interruption."",      “I have a break of less than 4 weeks.”,      ""I have a break of more than 4 weeks.",15
173709,258370,Ich habe eine Einnahmepause von unter 4 Wochen.,,2
173709,258371,Ich habe eine Einnahmepause von über 4 Wochen.,,2
173710,258372,Ich fühle mich aktiver/fitter,I feel more active/fitter,11
173710,258373,Ich fühle mich wohler in meinem Körper,I feel more comfortable in my body,11
173710,258374,Ich fühle mich selbstbewusster,I feel more confident,11
173710,258375,"Ich fühle mich motivierter,   gesund zu leben",I feel more motivated to live healthy,12
173710,258376,Ich spüre keine Veränderung,I don't feel any change,1
173711,258377,Ich verstehe und bestätige,I understand and confirm,2
173714,258378,Diät - (eigene Diät oder ein Programm),Diet - (your own diet or a programme),9
173714,258379,Sport,Exercise,12
173714,258381,Ernährungsberatung,Nutritional counselling,3
173714,258383,App zur Gewichtsabnahme,App for weight loss,5
173714,258385,Andere,Other,1
173721,258396,keine Nebenwirkungen,No side effects,19
173723,258397,Gelegentliche Übelkeit oder Erbrechen (z. B. nur kurzzeitig nach Injektion),Occasional nausea or vomiting (e.g. only for a short time after injection),1
173723,258398,Durchfall oder Verstopfung,Diarrhoea or constipation,2
173723,258403,Veränderte Geschmacksempfindungen,Altered taste sensations,1
173723,258405,Keine Nebenwirkungen,No side effects,16
173724,258406,Ich vestehe und bestätige.,I understand and confirm.,3
173726,258410,Ich verstehe und bestätige,I understand and confirm,19
173779,258414,Keine der genannten,None of the above,19
173796,258417,Ich verstehe und bestätige,I understand and confirm,2
173797,258419,Nein,"No""",19
173970,258511,Nein,No,1
173971,258513,Normal - Zwischen 90/60 - 140/90,Normal - Between 90/60 - 140/90,1
173973,258521,Nein,No,1
173980,258529,Regelmäßig 1 x täglich,Regularly 1 x daily,1
174001,258532,Nein,No,1
174013,258547,"Ich fühle mich motivierter, gesund zu leben",I feel more motivated to live healthy,1
174017,258550,Keine Nebenwirkungen,No side effects,1
174028,258565,Keine Nebenwirkungen,No side effects,1
174036,258569,Ich verstehe und bestätige,I understand and confirm,1
174058,258594,Nichts davon,None of the above,1
174092,258595,Ich wende das Medikament lückenlos an.,I use the medication without any gaps.,1
189159,275035,Normal - Zwischen 90/60 - 140/90,Normal - Zwischen 90/60 - 140/90,4
189161,275037,"Ja,   ich habe damit mehr als 4% Körpergewicht in 3 Monaten verloren","Yes,             I lost more than 4% body weight in 3 months with it",1
189161,275038,"Ja,   ich habe damit weniger als 4% Körpergewicht in 3 Monaten verloren","Yes,       I lost less than 4% body weight in 3 months with it",2
189161,275039,Nein,No,1
189162,275044,Nichts davon,None of the above,3
189165,275046,Nein,No,4
189173,275063,0.5 mg Semaglutid,0.5 mg Semaglutide,1
189173,275064,1 mg Semaglutid,1 mg Semaglutide,2
189173,275066,2.4 mg Semaglutid,2.4 mg Semaglutid,1
189174,275067,Ja!,Yes!,2
189174,275068,"Nein, ich möchte auf meiner aktuellen Dosis bleiben","No,     I would like to stay on my current dose",2
189183,275069,Ich wende das Medikament lückenlos an.,I use the medication without any gaps.,1
189183,275070,Ich habe eine Einnahmepause von unter 2 Wochen.,I have a break in taking the medication of less than 2 weeks.,1
189183,275071,Ich habe eine Einnahmepause von über 2 Wochen,I have a break in taking the medication of more than 2 Weeks.,2
189184,275072,Ich fühle mich aktiver/fitter,I feel more active/fitter,3
189184,275073,Ich fühle mich wohler in meinem Körper,I feel more comfortable in my body,3
189184,275074,Ich fühle mich selbstbewusster,I feel more confident,3
189184,275075,"Ich fühle mich motivierter,   gesund zu leben",I feel more motivated to live healthy,3
189185,275077,Ich verstehe und bestätige,I understand and confirm,2
189188,275078,Diät - (eigene Diät oder ein Programm),Diet - (your own diet or a programme),2
189188,275079,Sport,Exercise,3
189188,275083,App zur Gewichtsabnahme,App for weight loss,1
189195,275091,keine Nebenwirkungen,No side effects,4
189197,275105,Keine Nebenwirkungen,No side effects,4
189200,275110,Ich verstehe und bestätige,I understand and confirm,4
189270,275117,Ich verstehe und bestätige,I understand and confirm,1
189271,275119,Nein,"No""",4
189273,275121,Nein,"No""",4
189550,275577,1-5 Jahre,1-5 years,1
189550,275579,Seit der Kindheit oder Jugend,Since childhood or adolescence,2
189551,275580,"Ja, ich habe damit mehr als 4% Körpergewicht in 3 Monaten verloren","Yes,    I lost more than 4% body weight in 3 months with it",2
189551,275582,Nein,No,1
